Date,Apple,Amazon,Dell,Facebook,Google,LinkedIn,Microsoft,Netflix,Twitter,VMWare
2014-11-21,112.60146599999999,332.630005,,73.75,537.502419,219.08999599999999,45.768081,51.468571000000004,40.029999,85.260002
2014-11-20,112.446776,330.540009,,73.599998,534.832438,220.30000299999998,46.454889,52.591427,39.810001,82.93
2014-11-19,110.861249,326.540009,,73.33000200000001,536.992415,219.61000099999998,45.997018,51.871429,39.709998999999996,83.889999
2014-11-18,111.63468,324.929993,,74.339996,535.032449,221.07000699999998,46.493046,54.432857999999996,40.610001000000004,86.290001
2014-11-17,110.20383500000001,323.049988,,74.239998,536.5123990000001,223.27999900000003,46.884141,54.44857,40.470001,86.639999
2014-11-14,110.387527,327.820007,,74.879997,544.4024459999999,233.88999900000002,46.997894,55.148571,41.849998,86.33000200000001
2014-11-13,109.072698,316.480011,,74.25,545.3824900000001,229.770004,47.026331,54.201427,40.040001000000004,85.58000200000001
2014-11-12,107.554846,311.51001,,74.720001,547.3124650000001,231.13000499999998,46.239554999999996,54.837143000000005,42.540001000000004,86.5
2014-11-11,106.056326,312.01001,,74.610001,550.292501,231.0,46.324868,54.650002,39.59,84.33000200000001
2014-11-10,105.215228,305.109985,,75.0,547.492463,229.25,46.343827000000005,55.324287,39.59,84.33000200000001
2014-11-07,105.38924899999999,299.859985,,75.599998,541.012473,223.039993,46.144764,54.880001,40.310001,83.139999
2014-11-06,105.089541,296.640015,,75.260002,542.042458,224.649994,46.163723,54.757141000000004,40.84,83.57
2014-11-05,104.789843,296.519989,,74.83000200000001,545.9224839999999,218.17999300000002,45.367470000000004,54.34,40.369999,83.709999
2014-11-04,104.539562,302.809998,,75.760002,554.112486,238.42999300000002,45.092572,54.682857999999996,40.900002,83.540001
2014-11-03,105.30965400000001,305.72000099999997,,73.879997,555.222525,233.080002,44.969342,55.487143999999994,40.209998999999996,84.269997
2014-10-31,103.961997,305.459991,,74.989998,559.082538,228.960007,44.504863,56.110001000000004,41.470001,83.57
2014-10-30,102.980136,299.070007,,74.110001,550.312514,202.899994,43.651733,54.144287,41.799999,83.66999799999999
2014-10-29,103.32667,294.119995,,75.860001,549.3324700000001,199.509995,44.192046999999995,54.014286,42.080002,83.809998
2014-10-28,102.749105,295.589996,,80.769997,548.902458,205.350006,44.06882,55.174285999999995,43.779999,85.400002
2014-10-27,101.180051,289.97000099999997,,80.279999,540.772435,199.990005,43.519025,54.200001,48.560001,83.959999
2014-10-24,101.285939,287.059998,,80.66999799999999,539.782415,202.100006,43.727568,55.00285699999999,49.950001,83.839996
2014-10-23,100.910521,313.179993,,80.040001,543.982471,202.619995,42.675376,54.720001,49.669998,82.529999
2014-10-22,99.139313,312.97000099999997,,78.370003,532.7124269999999,198.520004,42.068708,53.521427,49.080002,81.949997
2014-10-21,98.638758,315.329987,,78.690002,526.542369,205.380005,42.542668,52.284286,50.630001,88.190002
2014-10-20,96.03008299999999,306.209991,,76.949997,520.842349,198.440002,41.784332,51.317142,50.700001,87.660004
2014-10-17,94.018222,303.640015,,75.949997,511.172305,195.96000700000002,41.357766999999996,51.012856,48.77,89.349998
2014-10-16,92.660945,302.859985,,72.629997,524.512387,198.389999,40.514119,51.671428999999996,48.23,88.599998
2014-10-15,93.893086,305.97000099999997,,73.209999,530.032409,199.619995,40.969120000000004,64.084282,49.990002000000004,89.57
2014-10-14,95.05784399999999,308.309998,,73.589996,537.942408,196.020004,41.452558,64.160004,48.580002,89.43
2014-10-13,96.078209,306.450012,,72.989998,533.212394,193.130005,41.376726,62.654284999999994,48.490002000000004,90.480003
2014-10-10,96.963817,311.390015,,72.910004,544.492476,194.229996,41.736933,64.58285500000001,50.400002,90.480003
2014-10-09,97.242968,315.369995,,75.910004,560.882518,201.990005,43.462148,65.945717,55.290001000000004,92.739998
2014-10-08,97.0312,322.700012,,77.519997,572.5025820000001,207.070007,44.343714,66.694283,55.419998,92.980003
2014-10-07,95.05784399999999,316.980011,,76.290001,563.742534,204.389999,43.158814,65.178574,53.529999,91.41999799999999
2014-10-06,95.895318,322.200012,,77.559998,577.352614,208.220001,43.689651,66.211426,53.490002000000004,93.16999799999999
2014-10-03,95.895318,322.73999,,77.440002,575.282606,210.86999500000002,43.689651,65.648575,53.939999,94.050003
2014-10-02,96.16484799999999,318.410004,,77.08000200000001,570.082554,207.0,43.376835,64.28286,51.849998,94.150002
2014-10-01,95.471767,317.459991,,76.550003,568.272597,203.080002,43.509547,62.685715,50.060001,93.339996
2014-09-30,96.98306600000001,322.440002,,79.040001,577.3625900000001,207.78999299999998,43.945589,64.454285,51.580002,93.839996
2014-09-29,96.366996,321.820007,,79.0,576.3625940000001,210.38000499999998,44.021421000000004,64.22285500000001,51.740002000000004,94.099998
2014-09-26,96.98306600000001,323.209991,,78.790001,577.1026,212.72000099999997,43.992985,64.10714,51.889998999999996,94.150002
2014-09-25,94.21074899999999,321.929993,,77.220001,575.0625809999999,206.03999299999998,43.642255,63.355713,51.450001,92.730003
2014-09-24,97.945677,328.209991,,78.540001,587.992634,211.63000499999998,44.628093,64.36571500000001,52.959998999999996,95.41999799999999
2014-09-23,98.802401,323.630005,,78.290001,581.1326339999999,206.21000700000002,44.135174,63.414288,52.169998,95.599998
2014-09-22,97.28147299999999,324.5,,76.800003,587.372648,206.889999,44.609134000000005,63.254284,51.939999,96.160004
2014-09-19,97.185214,331.320007,,77.910004,596.082692,211.169998,45.045177,65.360001,53.0,94.139999
2014-09-18,97.984183,325.0,,77.0,589.272695,210.5,44.248924,65.572861,50.880001,96.339996
2014-09-17,97.782035,324.0,,76.43,584.772622,210.039993,44.097257,64.932854,50.700001,94.5
2014-09-16,97.088954,327.76001,,76.08000200000001,579.9526400000001,212.38000499999998,44.324754999999996,65.272858,50.830002,95.139999
2014-09-15,97.830161,323.890015,,74.58000200000001,573.102616,207.71000700000002,43.83184,65.39286,49.380001,94.139999
2014-09-12,97.85904599999999,331.190002,,77.480003,575.622589,224.830002,44.267883000000005,68.078575,52.110001000000004,95.75
2014-09-11,97.637642,330.519989,,77.91999799999999,581.352659,226.61000099999998,44.552258,68.794289,52.639998999999996,96.699997
2014-09-10,97.22371899999999,331.329987,,77.43,583.1026360000001,231.0,44.400591,69.19856999999999,52.91,97.379997
2014-09-09,94.326258,329.75,,76.66999799999999,581.012615,228.74000499999997,44.324754999999996,68.43,50.610001000000004,95.489998
2014-09-08,94.682426,342.339996,,77.889999,589.722659,230.600006,44.049861,68.475716,52.0,94.589996
2014-09-05,95.26961999999999,346.380005,,77.260002,586.082672,229.63000499999998,43.519025,67.954285,50.700001,95.400002
2014-09-04,94.451402,345.950012,,75.949997,581.982621,227.55000299999998,42.902875,67.524284,50.240002000000004,96.260002
2014-09-03,95.24074300000001,339.0,,75.83000200000001,577.942611,225.05000299999998,42.6185,68.19856999999999,49.330002,97.989998
2014-09-02,99.437727,342.380005,,76.68,577.332601,225.0,42.74173,68.085716,51.02,98.980003
2014-08-29,98.667636,339.040009,,74.82,571.602592,225.75,43.064023,68.23428299999999,49.75,98.58000200000001
2014-08-28,98.42698299999999,340.019989,,73.860001,569.2025769999999,223.25999500000003,42.542668,67.887146,49.43,97.91999799999999
2014-08-27,98.31146700000001,343.179993,,74.629997,571.002557,224.19999700000002,42.533187,67.814285,48.060001,97.5
2014-08-26,97.11783100000001,341.829987,,75.959999,577.862619,225.36000099999998,42.665895,68.480003,48.169998,97.800003
2014-08-25,97.74353,334.019989,,75.019997,580.202654,222.479996,42.817562,68.704285,46.099998,100.779999
2014-08-22,97.531754,331.589996,,74.57,582.562642,226.399994,42.798607000000004,68.455711,45.98,102.239998
2014-08-21,96.819424,332.910004,,74.57,583.372664,219.19999700000002,42.864961,67.435715,45.110001000000004,102.57
2014-08-20,96.80979599999999,335.77999900000003,,74.809998,584.492618,217.919998,42.609021999999996,67.455711,45.060001,103.639999
2014-08-19,96.771291,335.130005,,75.290001,586.8626429999999,216.710007,42.969233,66.878571,45.09,102.690002
2014-08-18,95.45251800000001,334.52999900000003,,74.589996,582.1626190000001,218.66000400000001,42.495273,66.571426,45.119999,103.230003
2014-08-15,94.316637,333.630005,,73.629997,573.482626,219.86000099999998,42.193821,65.584282,44.759997999999996,101.260002
2014-08-14,93.85458,333.209991,,74.300003,574.652582,218.36000099999998,41.703962,64.410004,45.330002,100.91999799999999
2014-08-13,93.604299,326.27999900000003,,73.769997,574.782577,215.13999900000002,41.524976,64.504288,44.150002,100.08000200000001
2014-08-12,92.381786,319.320007,,72.83000200000001,562.732562,213.38000499999998,40.997434999999996,63.77285799999999,43.810001,99.029999
2014-08-11,92.401035,318.329987,,73.440002,567.8825509999999,212.899994,40.695983,64.505714,43.27,100.190002
2014-08-08,91.197772,316.799988,,73.059998,568.772565,208.119995,40.695983,63.692856000000006,43.130001,98.610001
2014-08-07,90.947498,311.450012,,73.16999799999999,563.362525,206.759995,40.724243,64.238571,43.0,98.769997
2014-08-06,90.957116,313.890015,,72.470001,566.376589,203.570007,40.262646999999994,61.471428,43.459998999999996,100.0
2014-08-05,91.110375,312.320007,,72.690002,565.072537,204.649994,40.58294,60.407143000000005,43.830002,98.660004
2014-08-04,91.56055699999999,313.649994,,73.510002,573.1526190000001,202.5,40.856128000000005,60.385715000000005,43.470001,100.029999
2014-08-01,92.077795,307.059998,,72.360001,566.072533,201.779999,40.375690000000006,60.771427,44.130001,98.33000200000001
2014-07-31,91.570137,312.98999,,72.650002,571.602592,180.639999,40.658301,60.388573,45.189999,99.360001
2014-07-30,94.012649,322.51001,,74.68,587.42265,187.28999299999998,41.053958,62.05143,46.299999,101.83000200000001
2014-07-29,94.23295,320.0,,73.709999,585.612633,179.740005,41.345987,60.611427,38.59,98.610001
2014-07-28,94.84597099999999,320.410004,,74.91999799999999,590.6026969999999,178.0,41.421352,60.665714,37.93,97.5
2014-07-25,93.55288,324.01001,,75.190002,589.0226809999999,177.440002,41.920629999999996,60.265713,38.16,97.230003
2014-07-24,92.939858,358.609985,,74.980003,593.352671,178.050003,41.826428,60.76857,38.709998999999996,96.610001
2014-07-23,93.093117,358.140015,,71.290001,595.9826860000001,171.779999,42.269183,61.128570999999994,37.75,94.519997
2014-07-22,90.727235,360.839996,,69.269997,594.742713,165.5,42.231504,61.584286,37.650002,96.029999
2014-07-21,89.98011600000001,359.76001,,69.400002,589.472645,161.96000700000002,42.240922999999995,64.564285,38.049999,92.949997
2014-07-18,90.44945899999999,358.660004,,68.41999799999999,595.0826959999999,159.990005,42.099616,63.452858,37.049999,95.309998
2014-07-17,89.16594,352.450012,,66.410004,573.732579,157.21000700000002,41.948890000000006,62.765713,36.869999,93.129997
2014-07-16,90.784704,355.899994,,67.660004,582.662648,157.669998,41.524976,63.491428000000006,37.43,94.050003
2014-07-15,91.30194200000001,354.440002,,67.16999799999999,584.782659,158.509995,39.989456,64.155716,37.880001,94.82
2014-07-14,92.38430600000001,355.320007,,67.900002,584.872627,159.699997,39.697423,64.654289,38.310001,95.970001
2014-07-11,91.206158,346.200012,,66.339996,579.182645,156.580002,39.650321999999996,62.851429,38.330002,94.160004
2014-07-10,91.033746,327.920013,,64.870003,571.102563,156.309998,39.273506,62.650002,37.84,95.449997
2014-07-09,91.36899100000001,329.97000099999997,,64.970001,576.08259,159.559998,39.254665,63.285713,38.060001,94.720001
2014-07-08,91.330676,323.809998,,62.759997999999996,571.092587,158.669998,39.358289,63.578571,37.41,95.220001
2014-07-07,91.924543,333.549988,,65.290001,582.252649,169.25,39.55612,65.802856,40.23,97.089996
2014-07-03,90.066319,337.48999,,66.290001,584.7326559999999,173.71000700000002,39.37713,67.478569,41.330002,98.33000200000001
2014-07-02,89.539507,332.850006,,66.449997,582.3376599999999,172.419998,39.471336,66.677139,41.77,97.589996
2014-07-01,89.577815,332.390015,,68.059998,582.672624,171.75,39.443073,67.585716,42.049999,98.290001
2014-06-30,89.012689,324.77999900000003,,67.290001,575.282606,171.470001,39.282928000000005,62.942856000000006,40.970001,96.809998
2014-06-27,88.102737,324.570007,,67.599998,577.2426320000001,166.759995,39.801048,63.154284999999994,40.93,97.010002
2014-06-26,87.06826099999999,325.690002,,67.129997,576.002598,166.770004,39.301769,62.80143,41.439999,97.709999
2014-06-25,86.551023,327.440002,,67.440002,578.6526269999999,170.0,39.593798,63.458572,39.459998999999996,96.07
2014-06-24,86.47439399999999,324.160004,,65.720001,564.622572,166.190002,39.330028999999996,62.337143000000005,38.48,93.720001
2014-06-23,87.001212,327.23999,,65.370003,564.952579,168.399994,39.55612,62.78856999999999,39.52,94.410004
2014-06-20,87.077842,324.200012,,64.5,556.362492,165.800003,39.264086999999996,62.882858,39.240002000000004,93.160004
2014-06-19,87.98779300000001,327.0,,64.339996,554.902495,166.990005,39.103939000000004,63.055714,38.900002,94.33000200000001
2014-06-18,88.294304,334.380005,,65.599998,553.372481,169.25,39.235827,64.097145,38.740002000000004,95.279999
2014-06-17,88.198521,325.619995,,64.400002,543.012465,165.470001,39.264086999999996,63.378570999999994,38.02,94.730003
2014-06-16,88.313457,327.619995,,64.190002,544.282488,167.53999299999998,39.09452,61.465714,38.02,95.160004
2014-06-13,87.43224000000001,326.269989,,64.5,551.762475,169.300003,38.84017,61.101429,36.900002,95.050003
2014-06-12,88.39966700000001,325.910004,,64.290001,551.352476,164.53999299999998,38.227848,60.349998,36.790001000000004,94.110001
2014-06-11,89.903486,335.200012,,65.779999,558.842499,163.639999,38.491617,61.42856999999999,35.540001000000004,96.480003
2014-06-10,90.277046,332.410004,,65.769997,560.552511,163.679993,38.727126,61.184284,35.369999,96.349998
2014-06-09,89.750227,327.5,,62.880001,562.1225519999999,156.389999,38.877852000000004,60.44142900000001,34.470001,96.57
2014-06-06,88.336725,329.670013,,62.5,556.332503,156.800003,39.075679,61.447143999999994,33.330002,96.970001
2014-06-05,88.580287,323.570007,,63.189999,553.902499,155.240005,38.821329,61.192856000000006,33.889998999999996,96.699997
2014-06-04,88.234095,306.77999900000003,,63.34,544.6624360000001,156.399994,37.982917,60.458572,32.900002,96.379997
2014-06-03,87.237933,307.190002,,62.869999,544.94244,155.809998,37.954657,59.652859,32.580002,96.0
2014-06-02,86.02147099999999,308.839996,,63.080002,553.932488,155.440002,38.425675,60.294284999999995,31.75,96.790001
2014-05-30,86.61670600000001,312.549988,,63.299999,559.892559,160.08999599999999,38.566978000000006,59.689999,32.439999,96.5
2014-05-29,86.94237,313.77999900000003,,63.830002,560.082534,163.690002,38.001758,59.314285,34.0,98.639999
2014-05-28,85.386556,310.160004,,63.509997999999996,561.682564,160.440002,37.690884000000004,57.32,33.77,96.029999
2014-05-27,85.608231,310.820007,,63.48,565.952575,160.53999299999998,37.860451,56.972857999999995,30.51,96.790001
2014-05-23,84.034622,312.23999,,61.349998,552.702492,155.91000400000001,37.794509000000005,57.478573,30.5,96.510002
2014-05-22,83.095929,304.910004,,60.52,545.062459,155.860001,37.775667,55.971428,31.52,96.440002
2014-05-21,82.964572,305.01001,,60.490002000000004,538.9424650000001,152.720001,38.011177,55.799999,31.75,94.980003
2014-05-20,82.745638,301.190002,,58.560001,529.772418,149.860001,37.380014,53.095715000000006,31.77,93.33000200000001
2014-05-19,82.729217,296.76001,,59.209998999999996,528.862391,151.440002,37.445956,52.07143,32.07,95.230003
2014-05-16,81.760423,297.700012,,58.02,520.6323620000001,147.020004,37.521321,49.982857,32.259997999999996,94.459999
2014-05-15,80.571322,295.190002,,57.919998,519.9823240000001,147.860001,37.304649,49.169998,32.77,93.849998
2014-05-14,81.262339,297.619995,,59.23,526.652412,145.559998,37.907556,50.268570000000004,32.849998,93.730003
2014-05-13,81.247292,304.640015,,59.830002,533.092437,147.669998,38.077119,49.591427,33.389998999999996,94.019997
2014-05-12,81.12003399999999,302.859985,,59.830002,529.922427,152.300003,37.389433000000004,49.349998,33.939999,95.0
2014-05-09,80.122506,292.23999,,57.240002000000004,518.732375,148.690002,36.987195,46.935715,32.049999,93.25
2014-05-08,80.457751,288.320007,,56.759997999999996,511.002313,145.070007,37.080737,45.951427,31.959999,92.66999799999999
2014-05-07,80.601425,292.709991,,57.389998999999996,509.962321,143.369995,36.87494,45.791428,30.66,92.279999
2014-05-06,80.884468,297.380005,,58.529999,515.14233,142.330002,36.538185,46.598572,31.85,93.16999799999999
2014-05-05,81.77575300000001,310.049988,,61.220001,527.812392,150.91000400000001,36.884296,49.197144,38.75,93.150002
2014-05-02,80.63545,308.01001,,60.459998999999996,527.932411,147.729996,37.127508,48.664288,39.02,93.68
2014-05-01,80.48576700000001,307.890015,,61.150002,531.352435,161.220001,37.417495,48.074287,39.09,92.050003
2014-04-30,80.296616,304.130005,,59.779999,526.662388,153.470001,37.791672,46.005714000000005,38.970001,92.510002
2014-04-29,80.601425,300.380005,,58.150002,527.70241,153.229996,37.894566999999995,45.695713,42.619999,90.0
2014-04-28,80.84092199999999,296.579987,,56.139998999999996,517.1523589999999,148.059998,38.231325,44.887142,40.73,90.059998
2014-04-25,77.826851,303.829987,,57.709998999999996,516.1823519999999,158.169998,37.333306,46.011429,41.610001000000004,92.870003
2014-04-24,77.259421,337.149994,,60.869999,525.162363,171.58999599999999,37.286535,49.152859,44.82,96.440002
2014-04-23,71.405466,324.579987,,61.360001000000004,526.942391,175.71000700000002,37.127508,50.5,45.950001,95.529999
2014-04-22,72.35119,329.320007,,63.029999,534.812425,176.309998,37.408142,53.271427,46.02,105.150002
2014-04-21,72.279071,330.869995,,61.240002000000004,528.6224139999999,176.899994,37.361368,49.784286,46.130001,104.839996
2014-04-17,71.43132299999999,324.910004,,58.939999,536.1024,175.419998,37.426848,49.39143,45.009997999999996,103.16999799999999
2014-04-16,70.62439499999999,323.679993,,59.720001,556.54249,171.820007,37.791672,47.344284,44.419998,102.339996
2014-04-15,70.481514,316.079987,,59.09,536.442444,170.899994,37.183636,46.610001000000004,45.52,102.220001
2014-04-14,70.987711,315.910004,,58.889998999999996,532.522392,165.779999,36.650437,47.368572,40.869999,100.779999
2014-04-11,70.70604200000001,311.730011,,58.529999,530.602392,165.779999,36.678499,46.672855,40.049999,99.239998
2014-04-10,71.232652,317.109985,,59.16,540.952433,169.990005,36.818816,47.818573,41.34,102.18
2014-04-09,72.16340600000001,331.809998,,62.41,564.142557,176.179993,37.857152,50.432858,42.490002000000004,106.400002
2014-04-08,71.227209,327.070007,,58.189999,554.902495,169.100006,37.249116,49.841427,41.779999,107.68
2014-04-07,71.231286,317.76001,,56.950001,538.1524559999999,159.649994,37.230407,48.285713,42.450001,104.360001
2014-04-04,72.36752,323.0,,56.75,543.1424599999999,165.830002,37.295887,48.187141,43.139998999999996,103.980003
2014-04-03,73.315962,333.619995,,59.490002000000004,569.742571,176.970001,38.362285,50.669998,44.049999,107.91999799999999
2014-04-02,73.827602,341.959991,,62.720001,567.002574,183.380005,38.680334,51.84,45.73,109.550003
2014-04-01,73.705135,342.98999,,62.619999,567.162558,187.96000700000002,38.745815,52.098572,46.98,111.800003
2014-03-31,73.037003,336.369995,,60.240002000000004,556.9725030000001,184.940002,38.343579999999996,50.290001000000004,46.669998,108.019997
2014-03-28,73.053333,338.290009,,60.009997999999996,559.992565,190.58999599999999,37.698126,51.267143,47.299999,106.290001
2014-03-27,73.13498,338.47000099999997,,60.970001,558.462551,188.53999299999998,36.818816,52.025715000000005,46.32,106.660004
2014-03-26,73.45067399999999,343.410004,,60.389998999999996,565.420539,185.929993,37.221053999999995,53.182857999999996,44.43,105.559998
2014-03-25,74.159626,354.709991,,64.889999,578.782219,184.330002,37.735544,52.97714200000001,47.880001,110.08000200000001
2014-03-24,73.370393,351.850006,,64.099998,578.3875830000001,188.139999,37.885214000000005,54.128570999999994,48.77,108.760002
2014-03-21,72.51039300000001,360.619995,,67.239998,590.930063,196.720001,37.567165,57.998573,50.919998,109.209999
2014-03-20,71.942963,368.97000099999997,,66.970001,597.983016,204.419998,37.726191,60.610001000000004,50.119999,110.66999799999999
2014-03-19,72.29131600000001,373.230011,,68.239998,599.027014,201.949997,36.734626,60.012856000000006,51.240002000000004,109.349998
2014-03-18,72.310363,378.769989,,69.190002,605.0259940000001,197.850006,36.996548,60.035713,51.130001,110.220001
2014-03-17,71.67625600000001,375.040009,,68.739998,595.4555839999999,191.809998,35.593392,60.388573,52.049999,109.739998
2014-03-14,71.39729799999999,373.73999,,67.720001,585.8152200000001,196.779999,35.26599,60.64143000000001,51.919998,105.5
2014-03-13,72.20831,371.51001,,68.83000200000001,593.9370809999999,197.83999599999999,35.443721999999994,61.437141000000004,53.57,103.970001
2014-03-12,73.019315,370.640015,,70.879997,603.047979,203.080002,35.799189,62.368572,54.5,106.870003
2014-03-11,72.948554,368.820007,,70.099998,599.396618,201.5,35.565329999999996,62.49714300000001,54.02,103.75
2014-03-10,72.245046,370.52999900000003,,72.029999,605.180837,202.429993,35.378240999999996,62.849998,53.880001,103.029999
2014-03-07,72.179735,372.059998,,69.800003,606.7892469999999,206.78999299999998,35.453078000000005,64.052856,53.529999,101.510002
2014-03-06,72.221914,372.160004,,70.839996,609.196844,208.809998,35.686938,64.358574,54.830002,101.959999
2014-03-05,72.440998,372.369995,,71.57,608.522511,207.740005,35.649519,64.785713,54.380001,102.83000200000001
2014-03-04,72.288591,363.899994,,68.800003,606.8491650000001,203.0,35.93015,64.997147,54.279999,101.040001
2014-03-03,71.815053,359.77999900000003,,67.410004,600.745284,201.449997,35.340823,63.655716000000005,53.709998999999996,95.650002
2014-02-28,71.608214,362.100006,,68.459999,607.21883,204.03999299999998,35.836607,63.66143,54.91,96.050003
2014-02-27,71.802807,360.130005,,68.940002,608.997078,213.770004,35.415659999999995,64.604286,55.77,97.779999
2014-02-26,70.39850799999999,359.799988,,69.260002,609.476541,212.80000299999998,35.05084,64.112854,55.869999,97.690002
2014-02-25,71.039424,358.320007,,69.849998,609.391653,209.83999599999999,35.11632,64.718575,54.959998999999996,96.25
2014-02-24,71.786478,351.77999900000003,,70.779999,605.6503849999999,199.58999599999999,35.256634000000005,63.85714300000001,55.779999,96.690002
2014-02-21,71.473502,346.76001,,68.589996,601.294763,192.619995,35.527910999999996,61.74714300000001,55.919998,96.410004
2014-02-20,72.27634499999999,349.799988,,69.629997,601.454563,193.389999,35.312761,62.135715000000005,56.630001,95.82
2014-02-19,73.122734,347.380005,,68.059998,600.570489,196.320007,35.088255,61.175713,55.5,94.33000200000001
2014-02-18,74.295704,353.649994,,67.300003,604.836204,191.919998,35.004065000000004,62.407143000000005,58.18,95.610001
2014-02-14,74.023555,357.350006,,67.089996,600.800244,186.130005,34.929232,62.215714,57.439999,95.199997
2014-02-13,74.083422,357.200012,,67.33000200000001,599.3516950000001,191.669998,34.919948,62.364284999999995,56.470001,93.720001
2014-02-12,72.925423,349.25,,64.449997,592.753234,192.33999599999999,34.789962,61.275715000000005,56.849998,93.529999
2014-02-11,72.93086600000001,361.790009,,64.849998,594.496536,202.800003,34.511417,61.998573,54.0,93.059998
2014-02-10,71.982424,360.869995,,63.549999,585.880095,207.330002,34.167882,61.491428000000006,52.919998,93.07
2014-02-07,70.715562,361.079987,,64.32,588.1328490000001,209.58999599999999,33.94505,61.425713,54.349998,91.720001
2014-02-06,69.73990400000001,354.589996,,62.16,579.401591,223.44999700000002,33.592228999999996,58.27285799999999,50.029999,90.93
2014-02-05,69.335766,346.450012,,62.189999,571.029962,214.36000099999998,33.257977000000004,57.774283999999994,65.970001,89.599998
2014-02-04,68.821759,347.950012,,62.75,568.5124450000001,212.330002,33.750068,57.987143999999994,66.32,88.08000200000001
2014-02-03,67.839727,346.149994,,61.48,566.1498320000001,215.399994,33.870771000000005,57.76857,65.25,87.099998
2014-01-31,67.71392900000001,358.690002,,62.57,589.8961019999999,215.210007,35.133497,58.475716000000006,64.5,90.139999
2014-01-30,67.60301199999999,403.01001,,61.080002,567.128832,212.399994,34.223592,57.810001,63.470001,90.769997
2014-01-29,67.73422099999999,384.200012,,53.529999,552.908048,204.130005,34.037896,57.202858,59.450001,91.720001
2014-01-28,68.511996,394.429993,,55.139998999999996,560.94502,212.690002,33.675792,58.110001000000004,60.439999,94.940002
2014-01-27,74.463686,386.27999900000003,,53.549999,550.0658490000001,205.220001,33.452956,54.46143000000001,57.91,93.110001
2014-01-24,73.864459,387.600006,,54.450001,561.35459,217.38999900000002,34.177169,55.154284999999994,61.740002000000004,94.940002
2014-01-23,75.23199,399.869995,,56.630001,579.471546,216.74000499999997,33.480813,55.531429,62.799999,97.699997
2014-01-22,74.60029899999999,404.540009,,57.509997999999996,581.929085,220.479996,33.36011,47.675713,62.439999,98.510002
2014-01-21,74.27025,407.049988,,58.509997999999996,581.2697469999999,220.979996,33.582941999999996,46.958572,62.529999,97.360001
2014-01-17,73.134023,399.609985,,56.299999,574.6912990000001,219.92999300000002,33.777924,47.148571000000004,62.200001,98.199997
2014-01-16,74.97093100000001,395.799988,,57.189999,577.533436,230.559998,34.251445000000004,47.382858,60.57,99.33000200000001
2014-01-15,75.391604,395.869995,,57.599998,573.7372690000001,216.0,34.130742,47.197144,61.57,98.33000200000001
2014-01-14,73.90774499999999,397.540009,,57.740002000000004,574.126886,216.22000099999997,33.220837,48.279999,58.209998999999996,96.730003
2014-01-13,72.465814,390.980011,,55.91,560.930026,213.539993,32.478058000000004,48.115715,57.82,93.010002
2014-01-10,72.08841899999999,397.660004,,57.939999,564.526426,218.75,33.462243,47.448570000000004,57.0,93.260002
2014-01-09,72.57267,401.01001,,57.220001,564.556416,215.25,32.988719,48.150002,57.049999,92.839996
2014-01-08,73.51141700000001,401.920013,,58.23,570.045943,209.059998,33.202267,48.712856,59.290001000000004,93.449997
2014-01-07,73.04880899999999,398.02999900000003,,57.919998,568.862096,209.639999,33.805778000000004,48.5,61.459998999999996,94.709999
2014-01-06,73.574988,393.630005,,57.200001,558.102883,203.919998,33.545806,51.367142,66.290001,89.07
2014-01-03,73.175958,396.440002,,54.560001,551.9489990000001,207.419998,34.270015,51.871429,69.0,89.41999799999999
2014-01-02,74.81943000000001,397.97000099999997,,54.709998999999996,556.004972,207.639999,34.502134000000005,51.831429,67.5,89.5
2013-12-31,75.886676,398.790009,,54.650002,559.796182,216.830002,34.734253,52.595715000000006,63.650002,89.709999
2013-12-30,75.007448,393.369995,,53.709998999999996,554.176782,214.649994,34.622837,52.427143,60.509997999999996,89.150002
2013-12-27,75.760878,398.079987,,55.439999,558.642325,216.350006,34.622837,52.5,63.75,88.959999
2013-12-26,76.27624300000001,404.390015,,57.73,558.172777,220.5,34.762106,53.847141,73.309998,88.849998
2013-12-24,76.78618900000001,399.200012,,57.959998999999996,555.365586,220.30000299999998,34.427858,54.055714,69.959999,89.440002
2013-12-23,77.113536,402.920013,,57.77,556.993949,220.020004,34.000757,54.368572,64.540001,88.900002
2013-12-20,74.263489,402.200012,,55.119999,549.7611820000001,218.66000400000001,34.167882,53.667141,60.009997999999996,90.18
2013-12-19,73.64667800000001,395.190002,,55.049999,542.5683799999999,219.07000699999998,33.657222,53.82,57.490002000000004,87.349998
2013-12-18,74.500203,395.959991,,55.57,541.834068,215.419998,33.96362,53.748573,55.509997999999996,87.540001
2013-12-17,75.071026,387.649994,,54.860001000000004,534.396516,223.580002,33.90791,53.552856000000006,56.450001,86.720001
2013-12-16,75.410545,388.97000099999997,,53.810001,535.954985,228.08999599999999,34.251445000000004,52.330002,56.610001000000004,86.489998
2013-12-13,74.995276,384.23999,,53.32,529.866038,229.30000299999998,34.065749,52.709998999999996,59.0,85.620003
2013-12-12,75.821747,381.25,,51.830002,534.446458,231.74000499999997,34.557844,53.332859,55.330002,86.260002
2013-12-11,75.932664,382.190002,,49.380001,538.107795,231.41000400000001,34.919948,51.997143,52.34,85.599998
2013-12-10,76.499427,387.77999900000003,,50.25,541.789145,236.979996,35.384186,51.871429,51.990002000000004,86.620003
